doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_UFLA,PDI UFLA.pdf,5,artistica_patrimonial,"- consolidar a cultura como mais um eixo estratégico de desenvolvimento sustentável, provendo o acesso, a produção e a fruição da cultura, o exercício dos direitos culturais, a preservação e a difusão da memória e do patrimônio cultural.","consolidar, mais, eixo, estratégico, desenvolvimento, sustentável, provendo, acesso"
PDI_UFLA,PDI UFLA.pdf,6,indefinido,"051d - ampliar em , % o número de projetos culturais fomentados e incentivados objetivo:","d, ampliar, número, projetos, fomentados, incentivados, objetivo"
PDI_UFLA,PDI UFLA.pdf,7,artistica_patrimonial,"estabelecimento e consolidação de políticas públicas para os campos do patrimônio cultural, da memória social e dos museus, visando à democratização das instituições e do acesso aos bens culturais.","estabelecimento, consolidação, políticas, públicas, campos, patrimônio, memória, social"
PDI_UFLA,PDI UFLA.pdf,8,artistica_patrimonial,"valorização do patrimônio cultural sob a guarda dos museus, compreendendo-os como unidades de valor estratégico nos diferentes processos identitários, sejam eles de caráter nacional, regional ou local.","valorização, patrimônio, sob, guarda, museus, compreendendo, unidades, valor"
PDI_UFLA,PDI UFLA.pdf,9,diversidade_inclusao,desenvolvimento de práticas e políticas educacionais orientadas para o respeito à diferença e à diversidade cultural do povo brasileiro.,"desenvolvimento, práticas, políticas, educacionais, orientadas, respeito, diferença, diversidade"
PDI_UFLA,PDI UFLA.pdf,10,organizacional_gestao,"reconhecimento e garantia dos direitos das comunidades organizadas de participar, com técnicos e gestores culturais, dos processos de registro e proteção legal e dos procedimentos técnicos e políticos de definição do patrimônio a ser musealizado.","técnicos, reconhecimento, garantia, direitos, comunidades, organizadas, participar, gestores"
PDI_UFLA,PDI UFLA.pdf,11,artistica_patrimonial,patrimônio cultural.,patrimônio
PDI_UFLA,PDI UFLA.pdf,12,artistica_patrimonial,"incentivo a programas e ações que viabilizem a conservação, a preservação e a sustentabilidade do patrimônio cultural submetido a processo de musealização.","incentivo, programas, ações, viabilizem, conservação, preservação, sustentabilidade, patrimônio"
PDI_UFLA,PDI UFLA.pdf,13,artistica_patrimonial,"respeito ao patrimônio cultural das comunidades indígenas e afro-descendentes, de acordo com as suas especificidades e diversidades.","respeito, patrimônio, comunidades, indígenas, afro, descendentes, acordo, especificidades"
PDI_UFLA,PDI UFLA.pdf,14,organizacional_gestao,"extremo grau de relevância estruturas de comunicação existentes para favorecer forte inserção na sociedade ausência de uma base de dados integrada para medir a produção científica cultura de gestão para a nova estrutura organizacional na figura , apresentam-se os resultados obtidos quanto à densidade dos quadrantes da matriz swot, considerando-se as forças, as fraquezas, as oportunidades e as ameaças identificadas pela comissão de elaboração de proposta do pdi - por meio da utilização da técnica de brainstorming.","extremo, grau, relevância, estruturas, comunicação, existentes, favorecer, forte"
PDI_UFLA,PDI UFLA.pdf,15,indefinido,"e compromisso social ser referência nacional e internacional como universidade sócio e ambientalmente correta, integrada à sociedade, como centro de excelência na produção acadêmica, científica, tecnológica e cultural .","compromisso, social, referência, nacional, internacional, sócio, ambientalmente, correta"
PDI_UFLA,PDI UFLA.pdf,16,organizacional_gestao,"a maior parte dessas relações educativas ocorre nos espaços de aprendizagem da universidade, um documento que cumpre requisitos legais, deve se traduzir em formas de se viabilizarem além disso, deve considerar que a missão institucional, além da formação de pessoas no sentido mais estrito, busca a produção do conhecimento científico e tecnológico de alta qualidade, a disseminação da cultura acadêmica e dos conhecimentos nela produzidos para a sociedade.","deve, além, maior, parte, dessas, relações, educativas, ocorre"
PDI_UFLA,PDI UFLA.pdf,17,indefinido,"desse modo, ao proporcionar acesso à cultura acumulada, a ação da universidade deve contribuir para a elaboração de novos conhecimentos.","desse, modo, proporcionar, acesso, acumulada, ação, deve, contribuir"
PDI_UFLA,PDI UFLA.pdf,18,indefinido,tem-se como referência uma concepção de universidade “aberta” “onde o conjunto de saberes científicos e culturais se articulam entre si com a perspectiva de inovar na solução dos problemas e necessidades que se apresentam como desafios aos pesquisadores e docentes desta instituição.,"tem, referência, concepção, aberta, onde, conjunto, saberes, científicos"
PDI_UFLA,PDI UFLA.pdf,19,artistica_patrimonial,"embora se considere a existência de um universo de conhecimentos científicos e culturais já constituídos, e que é função da universidade fazer a socialização deste patrimônio cultural, há também a produção de novos saberes e soluções para os problemas enfrentados pela sociedade”.","embora, considere, existência, universo, conhecimentos, científicos, já, constituídos"
PDI_UFLA,PDI UFLA.pdf,20,artistica_patrimonial,"considerar a extensão como socialização do conhecimento junto à sociedade, assim como valorizar os saberes e a cultura que constituem as representações dos diversos grupos sociais;","considerar, extensão, socialização, conhecimento, junto, sociedade, assim, valorizar"
PDI_UFLA,PDI UFLA.pdf,21,indefinido,"considerar a relevância da educação com ênfase na qualidade, respeitando às culturas, o uso e convivência sustentáveis com o meio ambiente e as necessidades sociais da região e do país;","considerar, relevância, educação, ênfase, qualidade, respeitando, s, uso"
PDI_UFLA,PDI UFLA.pdf,22,academica_formativa,"dessa forma, os princípios pedagógicos norteiam-se pela autonomia dos estudantes e pela indissociabilidade entre a formação específica e formação cidadã, de modo que as experiências acadêmicas, culturais, sociais, políticas e técnicas vivenciadas pelo aluno na universidade se constituam em um ambiente de formação para que ele seja, como cidadão, agente e sujeito de criação de uma sociedade mais justa e democrática.","formação, dessa, forma, princípios, pedagógicos, norteiam, autonomia, estudantes"
PDI_UFLA,PDI UFLA.pdf,23,academica_formativa,"o currículo que serve como balizador das atividades educativas é sempre resultado de uma seleção feita em um universo mais amplo de conhecimentos e saberes, socialmente e culturalmente estabelecido, do qual se seleciona aquela parte que vai constituir efetivamente o currículo.","currículo, serve, balizador, atividades, educativas, é, sempre, resultado"
PDI_UFLA,PDI UFLA.pdf,24,indefinido,"toda a construção curricular implica em concepções de natureza humana, de conhecimento, da sociedade e da cultura.","toda, construção, curricular, implica, concepções, natureza, humana, conhecimento"
PDI_UFLA,PDI UFLA.pdf,25,indefinido,"assim, as opções metodológicas que contemplam a natureza complexa e heterogênea desse processo levam em conta, necessariamente, a autonomia, a peculiaridade dos sujeitos envolvidos, bem como o fato de que não pode existir tal processo fora da mediação social, cultural e tecnológica.","processo, assim, opções, metodológicas, contemplam, natureza, complexa, heterogênea"
PDI_UFLA,PDI UFLA.pdf,26,artistica_patrimonial,"essas atividades devem ter foco na prática da atividade profissional ou cidadã, envolvendo a elaboração e desenvolvimento de projetos sociais, artísticos, culturais e experiência no mundo do trabalho.","essas, atividades, devem, ter, foco, prática, atividade, profissional"
PDI_UFLA,PDI UFLA.pdf,27,inovacao_empreendedorismo,"essa dinâmica de ensino-aprendizagem deve levar em conta o perfil da instituição, sua história, sua tradição e a necessidade de construir uma nova cultura na comunidade acadêmica cada vez mais plural e diversificada, compatível com o perfil dos estudantes atuais, que têm o hábito de utilizar rotineiramente a tecnologia da informação.","perfil, essa, dinâmica, ensino, aprendizagem, deve, levar, conta"
PDI_UFLA,PDI UFLA.pdf,28,organizacional_gestao,"portanto, a oferta de cursos na modalidade ead faz parte da cultura organizacional da instituição.","portanto, oferta, cursos, modalidade, ead, faz, parte, organizacional"
PDI_UFLA,PDI UFLA.pdf,29,organizacional_gestao,"no âmbito institucional, a pesquisa tem como concepção fundamental o respeito à ética científica no que se refere à pessoa humana, aos animais e aos princípios de uma sociedade democrática, fundada no estado de direito, no respeito aos cidadãos, e a uma relação construtiva e pacífica com outros povos e culturas.","respeito, âmbito, pesquisa, tem, concepção, fundamental, ética, científica"
PDI_UFLA,PDI UFLA.pdf,30,artistica_patrimonial,"além disso, ainda de acordo com tal conceito, a extensão deve ser entendida como um processo capaz de envolver várias e diferentes disciplinas, se caracterizando ainda por apresentar implicações e objetivos educativos, culturais e científicos.","ainda, além, disso, acordo, tal, conceito, extensão, deve"
PDI_UFLA,PDI UFLA.pdf,31,artistica_patrimonial,"nessa direção, é fundamental notar que as atividades de extensão se revestem da maior importância por implicarem a promoção e realização dos valores democráticos, inclusive podendo auxiliar decisivamente no estabelecimento de uma real e sólida cultura democrática nas diferentes regiões em que a universidade se insere ou atue.","nessa, direção, é, fundamental, notar, atividades, extensão, revestem"
PDI_UFLA,PDI UFLA.pdf,32,academica_formativa,"concepções e diretrizes para assuntos estudantis e comunitários dentro da concepção de uma universidade, entende-se que os programas e projetos de assistência estudantil devam ser desenvolvidos como instrumentos de acesso, permanência e conclusão de curso dos estudantes nas instituições públicas, tendo como pressuposto que a assistência estudantil é uma política essencial no contexto do ensino, pesquisa e extensão e estes segmentos, devem estar diretamente aliados ao investimento em cultura, esporte, lazer e principalmente em ações sociais.","assistência, estudantil, concepções, diretrizes, assuntos, estudantis, comunitários, dentro"
PDI_UFLA,PDI UFLA.pdf,33,organizacional_gestao,"outra iniciativa institucional de assistência é o investimento na educação infantil, prioritariamente aos filhos de estudantes e servidores, como um espaço não doméstico privilegiado de convivência, de construção de identidades coletivas e ampliação de saberes e conhecimentos de diferentes naturezas, reforçando o compromisso de oferecer as melhores condições e recursos construídos histórica e culturalmente.","outra, iniciativa, assistência, é, investimento, educação, infantil, prioritariamente"
PDI_UFLA,PDI UFLA.pdf,34,academica_formativa,"a missão da universidade federal de lavras é manter e promover a excelência no ensino, na pesquisa e na extensão, formando cidadãos e profissionais qualificados, produzindo conhecimento científico e tecnológico de alta qualidade e disseminando a cultura acadêmica, o conhecimento científico e tecnológico na sociedade.","conhecimento, científico, tecnológico, missão, lavras, é, manter, promover"
PDI_UFLA,PDI UFLA.pdf,35,organizacional_gestao,"nesse aspecto, a infraestrutura e a logística para eventos acadêmicos, esportivos e culturais torna-se papel importante para a gestão do campus.","nesse, aspecto, infraestrutura, logística, eventos, acadêmicos, esportivos, torna"
